GMT TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
2007-05-29,1.07933,1.08350,1.07105,1.07385,573850.125
2007-05-30,1.07390,1.07585,1.06865,1.07330,610610.0625
2007-05-31,1.07330,1.07460,1.06655,1.06960,513716.75
2007-06-01,1.06939,1.07100,1.05948,1.06019,486359.5313
2007-06-03,1.06080,1.06160,1.06025,1.06130,25875.6992
2007-06-04,1.06120,1.06200,1.05480,1.05825,494084.6875
2007-06-05,1.05840,1.06370,1.05620,1.06222,492602.125
2007-06-06,1.06210,1.06335,1.05610,1.05880,720779.5625
2007-06-07,1.05880,1.06650,1.05620,1.06125,482932.25
2007-06-08,1.06115,1.07130,1.05945,1.06033,643869.25
2007-06-10,1.06075,1.06250,1.05967,1.06230,14777.8398
2007-06-11,1.06230,1.06350,1.05874,1.05950,402452.5625
2007-06-12,1.05916,1.06800,1.05882,1.06715,462063.7188
2007-06-13,1.06725,1.07390,1.06470,1.06760,760467
2007-06-14,1.06721,1.06900,1.06465,1.06780,626348.4375
2007-06-15,1.06790,1.06895,1.06030,1.06772,567512.125
2007-06-17,1.06725,1.06870,1.06625,1.06680,16630
2007-06-18,1.06680,1.07520,1.06491,1.07090,691208.5
2007-06-19,1.07090,1.07210,1.06140,1.06250,663811.1875
2007-06-20,1.06250,1.06870,1.06160,1.06685,506486.7813
2007-06-21,1.06680,1.07590,1.06445,1.07352,686163.1875
2007-06-22,1.07370,1.07510,1.06650,1.06905,608247.3125
2007-06-24,1.06887,1.07040,1.06783,1.06845,13714.5996
2007-06-25,1.06845,1.07320,1.06778,1.07060,440340.4375
2007-06-26,1.07060,1.07255,1.06705,1.07060,682206.9375
2007-06-27,1.07060,1.07335,1.06905,1.07010,489117.4375
2007-06-28,1.07010,1.07030,1.05740,1.05950,790873.8125
2007-06-29,1.05965,1.06590,1.04680,1.06442,943554.1875
2007-07-01,1.06498,1.06535,1.06199,1.06300,16769.1992
2007-07-02,1.06300,1.06330,1.05260,1.05650,473528.6563
2007-07-03,1.05650,1.06345,1.05406,1.06100,440633.0938
2007-07-04,1.06100,1.06115,1.05570,1.05733,238511.9688
2007-07-05,1.05760,1.05920,1.05540,1.05670,555947.6875
2007-07-06,1.05670,1.05670,1.04610,1.04802,637320
2007-07-08,1.04963,1.04963,1.04790,1.04825,18324.6992
2007-07-09,1.04830,1.05020,1.04430,1.04960,422729.1875
2007-07-10,1.04960,1.05630,1.04760,1.05400,648607.125
2007-07-11,1.05400,1.06120,1.05350,1.05470,967081
2007-07-12,1.05460,1.05500,1.04477,1.04550,944948.75
2007-07-13,1.04550,1.04980,1.04455,1.04897,510579.4063
2007-07-15,1.04750,1.04855,1.04695,1.04747,21704.5488
2007-07-16,1.04770,1.04830,1.04150,1.04360,470526.9688
2007-07-17,1.04360,1.04530,1.04180,1.04320,453253.2188
2007-07-18,1.04320,1.04785,1.03995,1.04410,467134.3125
2007-07-19,1.04410,1.04650,1.04120,1.04325,511775.9375
2007-07-20,1.04320,1.04975,1.04130,1.04696,436292.4063
2007-07-22,1.04675,1.04926,1.04655,1.04770,13708.25
2007-07-23,1.04770,1.04790,1.04250,1.04650,737620.9375
2007-07-24,1.04660,1.04735,1.03405,1.03700,736357.75
2007-07-25,1.03700,1.04480,1.03400,1.04120,709080.9375
2007-07-26,1.04120,1.05710,1.04029,1.05320,765440.375
2007-07-27,1.05320,1.06490,1.05240,1.06433,841606.875
2007-07-29,1.06320,1.06500,1.06313,1.06466,15684.1055
2007-07-30,1.06475,1.07010,1.06413,1.06500,678469.4375
2007-07-31,1.06500,1.06830,1.05840,1.06690,961766.3125
2007-08-01,1.06690,1.06960,1.05510,1.05750,808904.75
2007-08-02,1.05750,1.05990,1.05080,1.05370,552251.5625
2007-08-03,1.05380,1.05760,1.05000,1.05661,751572.375
2007-08-05,1.05687,1.05790,1.05526,1.05690,29669.4336
2007-08-06,1.05680,1.05885,1.04880,1.05165,601146.125
2007-08-07,1.05165,1.05745,1.05129,1.05380,626111.6875
2007-08-08,1.05375,1.05655,1.04610,1.04800,571506.1875
